39 44
3 39
100 50
93 10 true
93 11 true
93 12 true
93 13 true
93 14 true
93 15 true
93 16 true
93 17 true
93 18 true
93 19 true
93 20 false
93 21 true
93 22 true
93 23 true
93 24 true
93 25 true
93 26 true
93 27 true
93 28 true
93 29 true
93 30 true
93 31 true
93 32 true
93 33 true
93 34 true
93 35 false
93 36 true
93 37 true
93 38 true
93 39 true
93 40 true
93 41 true
93 42 false
93 43 false
93 44 true
93 45 true
93 46 true
93 47 true
93 48 true
93 49 true
94 0 true
94 1 true
94 2 true
94 3 true
94 4 true
94 5 true
94 6 true
94 7 true
94 8 true
94 9 false
94 10 true
94 11 true
94 12 true
94 13 true
94 14 true
94 15 true
94 16 true
94 17 true
94 18 true
94 19 true
94 20 true
94 21 true
94 22 true
94 23 true
94 24 true
94 25 true
94 26 true
94 27 true
94 28 true
94 29 true
94 30 true
94 31 true
94 32 true
94 33 true
94 34 true
94 35 true
94 36 true
94 37 false
94 38 true
94 39 true
94 40 true
94 41 true
94 42 true
94 43 true
94 44 true
94 45 true
94 46 true
94 47 true
94 48 true
94 49 false
95 0 false
95 1 true
95 2 true
95 3 true
95 4 true
95 5 true
95 6 true
95 7 true
95 8 true
95 9 true
95 10 true
95 11 true
95 12 true
95 13 true
95 14 true
95 15 true
95 16 true
95 17 true
95 18 true
95 19 true
95 20 true
95 21 true
95 22 true
95 23 true
95 24 true
95 25 true
95 26 true
95 27 true
95 28 true
95 29 true
95 30 true
95 31 true
95 32 true
95 33 true
95 34 true
95 35 true
95 36 true
95 37 true
95 38 true
95 39 true
95 40 true
95 41 true
95 42 true
95 43 false
95 44 false
95 45 true
95 46 true
95 47 true
95 48 true
95 49 true
96 0 true
96 1 true
96 2 true
96 3 true
96 4 true
96 5 true
96 6 true
96 7 true
96 8 true
96 9 true
96 10 true
96 11 true
96 12 true
96 13 true
96 14 true
96 15 true
96 16 false
96 17 true
96 18 true
96 19 true
96 20 true
96 21 true
96 22 true
96 23 false
96 24 true
96 25 true
96 26 true
96 27 true
96 28 true
96 29 false
96 30 true
96 31 true
96 32 true
96 33 true
96 34 true
96 35 true
96 36 true
96 37 true
96 38 true
96 39 true
96 40 false
96 41 true
96 42 false
96 43 true
96 44 true
96 45 true
96 46 true
96 47 true
96 48 false
96 49 false
97 0 true
97 1 true
97 2 true
97 3 true
97 4 true
97 5 true
97 6 true
97 7 true
97 8 true
97 9 true
97 10 true
97 11 true
97 12 true
97 13 true
97 14 false
97 15 true
97 16 true
97 17 true
97 18 true
97 19 true
97 20 true
97 21 true
97 22 true
97 23 true
97 24 true
97 25 true
97 26 true
97 27 false
97 28 true
97 29 true
97 30 true
97 31 true
97 32 true
97 33 true
97 34 true
97 35 true
97 36 true
97 37 true
97 38 true
97 39 true
97 40 true
97 41 true
97 42 true
97 43 true
97 44 true
97 45 true
97 46 true
97 47 false
97 48 true
97 49 true
98 0 true
98 1 true
98 2 true
98 3 true
98 4 true
98 5 false
98 6 true
98 7 true
98 8 false
98 9 true
98 10 true
98 11 true
98 12 true
98 13 true
98 14 true
98 15 true
98 16 true
98 17 true
98 18 true
98 19 true
98 20 true
98 21 true
98 22 true
98 23 true
98 24 true
98 25 true
98 26 true
98 27 true
98 28 true
98 29 true
98 30 true
98 31 true
98 32 true
98 33 true
98 34 true
98 35 true
98 36 true
98 37 true
98 38 true
98 39 true
98 40 true
98 41 true
98 42 true
98 43 true
98 44 true
98 45 true
98 46 false
98 47 true
98 48 true
98 49 true
99 0 true
99 1 true
99 2 true
99 3 true
99 4 true
99 5 true
99 6 true
99 7 true
99 8 true
99 9 false
99 10 true
99 11 true
99 12 true
99 13 true
99 14 true
99 15 false
99 16 true
99 17 true
99 18 true
99 19 true
99 20 true
99 21 false
99 22 true
99 23 true
99 24 true
99 25 true
99 26 true
99 27 true
99 28 true
99 29 true
99 30 true
99 31 true
99 32 true
99 33 true
99 34 true
99 35 true
99 36 true
99 37 false
99 38 true
99 39 true
99 40 true
99 41 true
99 42 true
99 43 true
99 44 true
99 45 true
99 46 true
99 47 true
99 48 false
99 49 true
